timestamp,Building A,Building B,Building C,Building G,Building R,Building YG
2019-04-05T15:00:00,0.238003728,0.387359076,3.924232878,0.865905563,0.829049895,0.051970013
2019-04-05T16:00:00,0.237299857,0.384597796,3.929659638,2.728191102,0.83266956,0.052155185
2019-04-05T17:00:00,0.236198517,0.382468166,3.958978434,3.259088434,0.836226837,0.052538285
2019-04-05T18:00:00,0.200395497,0.384319461,3.957260883,1.50393677,0.857265236,0.052134251
2019-04-05T19:00:00,0.038458291,0.387747509,3.892522179,0.280442879,0.860117634,0.051991128
2019-04-05T20:00:00,0.038590673,0.384616908,0.230111272,0.376629636,0.853773036,0.051611355
2019-04-05T21:00:00,0.039202178,0.385213083,0.23573031,0.281419248,0.854379108,0.051542876
2019-04-05T22:00:00,0.040203734,0.386291778,0.238758081,0.282929955,0.862071146,0.050978221
2019-04-05T23:00:00,0.040640181,0.383800679,0.239199385,0.282353985,0.855372229,0.052200424
2019-04-06T00:00:00,0.042052719,0.384409398,0.238634329,0.280539652,0.851176943,0.051523413
2019-04-06T01:00:00,0.043230569,0.386499287,0.23954818,0.281773101,0.852478351,0.050861305
2019-04-06T02:00:00,0.040387075,0.38652548,0.238690303,0.397332053,0.858972195,0.05031182
2019-04-06T03:00:00,0.03843562,0.387743411,0.236288976,0.283841,0.86026153,0.050571094
2019-04-06T04:00:00,0.050345527,0.389131401,0.236053204,0.2836434,0.861320166,0.050925816
2019-04-06T05:00:00,0.041881117,0.390342092,0.300282058,0.305075202,0.86857674,0.050903196
2019-04-06T06:00:00,0.041275424,0.384681325,3.967964934,0.458709227,0.864352444,0.050654756
2019-04-06T07:00:00,0.042130114,0.385127328,3.950843824,0.281419992,0.867292485,0.050529078
2019-04-06T08:00:00,0.378109284,0.54765112,7.455200421,1.06041976,1.2119611,5.606749377
2019-04-06T09:00:00,0.396706716,0.561930526,7.484437423,6.350250678,1.688588106,6.407169968
2019-04-06T10:00:00,1.253177645,0.38300385,7.504569365,6.455138003,1.747159533,6.424753299
2019-04-06T11:00:00,1.77941852,0.382163135,7.505273411,6.86530646,1.835094408,6.429977579
2019-04-06T12:00:00,1.623024288,0.381373076,7.498037695,2.873406743,1.802881888,6.432866195
2019-04-06T13:00:00,1.558647511,0.384291634,7.517750974,2.481505959,6.801975151,6.434352744
2019-04-06T14:00:00,0.973477167,0.366967572,7.307334829,2.252178611,3.083014312,6.427256032
2019-04-06T15:00:00,0.690346585,0.313273914,7.4037134,6.119507579,1.795985281,6.426290993
2019-04-06T16:00:00,0.31196503,0.314501166,7.528862802,6.123441883,1.82072827,6.424636697
2019-04-06T17:00:00,0.046185731,0.312262866,4.857721121,4.070917985,1.799093662,6.421447274
2019-04-06T18:00:00,0.046302462,0.314852385,4.004076967,0.318954753,1.703763459,6.422847676
2019-04-06T19:00:00,0.046044522,0.304553078,3.925360312,0.277732382,1.62656479,6.422067217
2019-04-06T20:00:00,0.046627636,0.310099186,0.239768859,0.309179984,1.653330046,4.172317943
2019-04-06T21:00:00,0.046802886,0.314299561,0.240515653,0.295611866,1.656906972,0.051911577
2019-04-06T22:00:00,0.045579974,0.31636366,0.243737446,0.282698164,0.915385123,0.052252214
2019-04-06T23:00:00,0.045901534,0.316271754,0.245015998,0.284699099,0.851095865,0.05229836
2019-04-07T00:00:00,0.045601087,0.312667722,0.241354757,0.283515619,0.853543279,0.051888953
2019-04-07T01:00:00,0.045722168,0.312191515,0.24048791,0.282695254,0.861977552,0.05160243
2019-04-07T02:00:00,0.046510071,0.313009222,0.240531626,0.283490418,0.843315301,0.051541304
2019-04-07T03:00:00,0.045663521,0.319032992,0.240780511,0.284579126,0.841733633,0.05155419
2019-04-07T04:00:00,0.052778811,0.317740326,0.243326645,0.285465262,0.840151109,0.051786817
2019-04-07T05:00:00,0.043822341,0.316727249,0.308801099,0.287832554,0.834012483,0.051045321
2019-04-07T06:00:00,0.043627597,0.315080313,4.02873633,0.282998439,0.821663029,0.050203357
2019-04-07T07:00:00,0.044694441,0.320754922,4.022278671,0.284801569,0.841516618,0.051213492
2019-04-07T08:00:00,0.868896794,0.311768236,4.010886574,0.281862747,0.831514694,0.051317282
2019-04-07T09:00:00,2.209154317,0.31126432,4.008412167,0.279679782,0.88441458,0.050706674
2019-04-07T10:00:00,2.201017845,0.312012119,4.010897927,0.277652785,1.055479142,0.050846386
2019-04-07T11:00:00,0.392286135,0.313450031,4.009612215,0.274230919,1.054566143,0.050987435
2019-04-07T12:00:00,0.043449861,0.312172098,4.016902891,1.652682502,1.060253804,0.051172111
2019-04-07T13:00:00,0.046219328,0.305808129,4.009040866,4.033735997,1.079528568,0.05180354
2019-04-07T14:00:00,0.045128652,0.31024944,4.011467189,3.977082257,0.959801869,0.0524021
2019-04-07T15:00:00,0.044470994,0.312267383,4.007469899,4.237439958,1.037608817,0.052545088
2019-04-07T16:00:00,0.042240843,0.309922681,4.008184982,4.867823852,1.033028442,0.053277993
2019-04-07T17:00:00,0.042580361,0.31075091,4.002494536,2.354319611,0.988610878,0.052741557
2019-04-07T18:00:00,0.041791561,0.313279667,4.00736979,0.278105566,0.842529951,0.053082028
2019-04-07T19:00:00,0.04315173,0.312731754,3.943162331,0.574356092,0.842104247,0.052099764
2019-04-07T20:00:00,0.042583317,0.31095501,0.236046812,0.564939927,0.842427807,0.052294817
2019-04-07T21:00:00,0.04356168,0.316548612,0.235718467,0.280374482,0.844098987,0.052003944
2019-04-07T22:00:00,0.042430951,0.310743799,0.233656142,0.278338367,0.847325906,0.051318761
2019-04-07T23:00:00,0.042124762,0.314739611,0.236873091,0.279595881,0.859656416,0.052057525
2019-04-08T00:00:00,0.042963537,0.319045591,0.238280535,0.279644623,0.868640641,0.0517779
2019-04-08T01:00:00,0.042452802,0.319898868,0.235453981,0.28090295,0.858841564,0.052628069
2019-04-08T02:00:00,0.042668945,0.319349579,0.234058907,0.28142073,0.854351698,0.052500356
2019-04-08T03:00:00,0.042951932,0.316556015,0.234824341,0.280534226,0.85496596,0.051327038
2019-04-08T04:00:00,0.05043997,0.315247044,0.234923888,0.27991273,0.85522284,0.051230541
2019-04-08T05:00:00,0.042509319,0.315194199,0.300028859,0.280673633,0.846773894,3.335393884
2019-04-08T06:00:00,0.72271553,0.599616946,4.326770073,0.278455422,0.878331682,6.37765201
2019-04-08T07:00:00,6.255347156,3.936314002,4.219309815,5.396984661,13.01517311,6.419046159
2019-04-08T08:00:00,18.1909425,9.962409529,7.271381137,12.60825151,29.52441792,6.417584475
2019-04-08T09:00:00,21.92410908,12.69782581,7.985941335,16.17427311,28.01475595,6.425343968
2019-04-08T10:00:00,24.35216495,12.69946578,7.955441836,14.97512044,28.05143295,6.431109703
2019-04-08T11:00:00,23.697366,16.2850585,7.978193423,14.11604509,26.77826266,6.430387242
2019-04-08T12:00:00,23.0602139,16.45972289,7.98132399,14.29342054,24.98715005,6.426280444
2019-04-08T13:00:00,21.3202026,15.28262317,7.990197726,14.64257186,27.73393771,6.423800076
2019-04-08T14:00:00,22.32135695,12.59907327,7.996642695,14.12707062,24.02059875,6.202180606
2019-04-08T15:00:00,21.93283308,11.73062975,7.996889067,15.22937347,25.46148924,6.413350682
2019-04-08T16:00:00,19.7581291,16.27475118,7.993967476,15.03430654,25.2039008,6.41155574
2019-04-08T17:00:00,20.672937,9.816426377,7.694041528,15.11108866,21.35794628,6.39749192
2019-04-08T18:00:00,20.63369796,5.115467085,7.483273742,14.8998719,15.79070982,6.405662049
2019-04-08T19:00:00,16.07921096,1.007240652,7.430007288,5.821649488,11.86936407,6.410424067
2019-04-08T20:00:00,2.520491178,0.294786163,0.764953745,0.361889988,3.30138739,1.481324735
2019-04-08T21:00:00,0.468148339,0.293149612,0.346350125,0.276704185,2.192224018,0.007448778
2019-04-08T22:00:00,0.331808824,0.296837121,0.351106609,0.272451713,0.899242262,0.007422767
2019-04-08T23:00:00,0.018720649,0.306800309,0.355010103,0.275822164,0.906211579,0.021757023
2019-04-09T00:00:00,0.019808724,0.308280007,0.357967115,0.277635109,0.908505669,0.050253503
2019-04-09T01:00:00,0.019830624,0.311203647,0.358762135,0.277501688,0.908971207,0.050909232
2019-04-09T02:00:00,0.019622113,0.311271629,0.35638665,0.278864665,0.910365733,0.051363928
2019-04-09T03:00:00,0.017726865,0.31498635,0.354843034,0.279997473,0.897606005,0.051920096
2019-04-09T04:00:00,0.02601159,0.315755458,0.354439888,0.279359385,0.890673047,0.05204356
2019-04-09T05:00:00,0.046709229,0.314222849,0.415402072,0.278544802,0.886901212,3.795758569
2019-04-09T06:00:00,0.377031642,0.557396327,4.755015449,0.608554404,0.923888634,6.388529858
2019-04-09T07:00:00,7.801239484,5.312887987,7.524493452,9.518286591,12.86620754,6.405469382
2019-04-09T08:00:00,21.26791412,16.23424441,8.015698277,14.39074596,29.12137732,6.401922991
2019-04-09T09:00:00,23.90982802,17.08378851,8.017204355,14.0079558,28.80500057,6.410485331
2019-04-09T10:00:00,26.19716273,15.74346445,8.018119594,14.92203111,28.07507421,6.407677639
2019-04-09T11:00:00,25.2190326,18.21710326,8.007027361,14.75726384,27.78360778,6.4045705
2019-04-09T12:00:00,24.4832653,17.03769364,7.994637567,13.82819116,26.77683272,6.397697188
2019-04-09T13:00:00,23.8604747,16.7550011,7.981933813,14.45707024,29.08408778,6.398067593
2019-04-09T14:00:00,22.88714289,17.42394985,8.018815128,14.22842581,23.96671774,6.184132958
2019-04-09T15:00:00,23.29074035,16.8500298,8.007739225,14.19054883,25.87471154,6.399420086
2019-04-09T16:00:00,20.8718821,17.10003171,7.991616969,13.78191373,24.08938114,6.42070748
2019-04-09T17:00:00,19.56437202,11.52058532,7.773738076,13.12246668,22.04128442,6.427349124
2019-04-09T18:00:00,17.49991091,5.946020405,7.386836723,13.08883329,15.04990582,6.432969696
2019-04-09T19:00:00,13.14124771,0.883849774,3.944575021,4.552976875,10.89208762,6.436041935
2019-04-09T20:00:00,4.426432786,0.309125842,1.940218446,0.277540403,2.729793533,1.279409478
2019-04-09T21:00:00,1.367598716,0.322422552,1.110805936,0.309551186,0.837192255,0.016366483
2019-04-09T22:00:00,1.360641703,0.312192341,0.330275046,0.286904754,0.834389084,0.051479517
2019-04-09T23:00:00,1.354403629,0.308032156,0.333267821,0.274396793,0.824603891,0.050601289
2019-04-10T00:00:00,1.35E+00,0.307941583,0.335377177,0.276357984,0.827428944,0.050257718
2019-04-10T01:00:00,1.339369883,0.309625001,0.337505784,0.278321356,0.832142236,0.050377771
2019-04-10T02:00:00,1.332480002,0.310510309,0.339037358,0.278208458,0.840950435,0.050860935
2019-04-10T03:00:00,1.331409814,0.310870033,0.338998098,0.280313094,0.837193506,0.050803542
2019-04-10T04:00:00,0.787301361,0.311127609,0.337037761,0.282504453,0.814181301,0.051305017
2019-04-10T05:00:00,0.059713755,0.309963463,0.412613539,0.281519505,0.80876894,2.575393127
2019-04-10T06:00:00,3.74E-01,0.353799766,4.495143559,0.361115271,0.795452182,6.420861596
2019-04-10T07:00:00,9.20E+00,3.915512939,4.488563339,3.108869745,12.92745149,6.449152085
2019-04-10T08:00:00,18.86401575,14.0168901,4.471056461,14.39981447,29.70191158,6.455387401
2019-04-10T09:00:00,22.70986786,17.46076668,4.449067511,15.81636558,29.13074459,6.447989898
2019-04-10T10:00:00,22.94303635,16.61754332,4.459531037,16.7263878,28.03838106,6.457155232
2019-04-10T11:00:00,23.17092909,19.65164401,6.823411551,16.37749987,26.62577019,6.453261443
2019-04-10T12:00:00,23.11787462,17.78251535,6.726675698,14.72223577,25.49419229,6.44635811
2019-04-10T13:00:00,20.18577937,14.4697582,4.466617733,16.01794373,28.08953579,6.455973639
2019-04-10T14:00:00,18.81405154,11.28644273,5.898541384,15.97230895,25.52258055,4.849285392
2019-04-10T15:00:00,19.52211135,15.07889755,6.966523303,15.7162049,26.82317132,6.461918659
2019-04-10T16:00:00,18.69363468,16.70068383,7.74615673,15.75280719,26.50312053,6.462718125
2019-04-10T17:00:00,19.828002,14.21858195,7.722502095,16.45485024,24.04312216,6.459307226
2019-04-10T18:00:00,19.57006384,8.71166891,7.887086178,14.44461018,12.33461427,6.459248407
2019-04-10T19:00:00,15.57374358,1.366453633,6.772742587,5.260444996,8.985107602,6.460224003
2019-04-10T20:00:00,6.210576348,0.301146973,0.839261486,0.270510477,0.995356465,1.598453022
2019-04-10T21:00:00,2.938896715,0.31218496,1.06741111,0.270565648,0.703925546,0.011477762
2019-04-10T22:00:00,0.020685876,0.343567879,1.069866509,0.307033308,0.718797383,0.05278729
2019-04-10T23:00:00,0.019917871,0.363224759,1.071506814,0.275675322,0.7117816,0.051473541
2019-04-11T00:00:00,0.020099431,0.30665874,1.072391175,0.275161743,0.710498257,0.050893616
2019-04-11T01:00:00,0.018978861,0.305769377,1.074015841,0.273438376,0.717005735,0.051069147
2019-04-11T02:00:00,0.02052471,0.30361303,1.073625034,0.277788885,0.726364494,0.050667815
2019-04-11T03:00:00,0.022359726,0.302393271,1.072881422,0.278095768,0.722748611,0.05024515
2019-04-11T04:00:00,0.030036163,0.304952202,1.074949107,0.279432639,0.718729359,0.050669519
2019-04-11T05:00:00,0.019686802,0.303181525,1.131010465,0.276688993,0.7163119,3.317945854
2019-04-11T06:00:00,1.216534338,0.521282989,4.504064576,0.279314853,0.751811271,6.421027709
2019-04-11T07:00:00,7.394439203,5.164982409,6.980925105,4.069018713,13.71025985,6.445391196
2019-04-11T08:00:00,18.97054631,10.63476732,7.014768985,10.19371987,29.93843536,6.455849104
2019-04-11T09:00:00,21.20261973,12.65625974,7.017100878,10.20170542,30.11142854,6.456211445
2019-04-11T10:00:00,20.7317189,14.47340671,7.020179219,10.23495335,29.34394387,6.459627341
2019-04-11T11:00:00,20.12851285,15.78615714,7.01660975,10.30248873,28.14728726,6.452664389
2019-04-11T12:00:00,19.97032941,14.10925245,7.01837783,8.783423548,23.36528327,6.454633729
2019-04-11T13:00:00,20.17148561,14.6767411,7.015564902,10.2927015,29.08866142,6.451288412
2019-04-11T14:00:00,19.83636533,11.89400027,7.540443017,11.66075799,28.93557276,6.444673986
2019-04-11T15:00:00,19.80053348,5.850648996,8.01433832,13.0491115,28.52434104,6.449121087
2019-04-11T16:00:00,18.80593164,11.45466747,8.013921239,7.296554513,22.75006549,6.450016978
2019-04-11T17:00:00,21.13359154,13.71436764,7.794537353,9.329437513,16.13318825,6.449896989
2019-04-11T18:00:00,18.1949355,11.26774609,7.518795445,3.752215131,10.73959718,6.443849779
2019-04-11T19:00:00,10.16997058,4.743210686,7.446072554,0.294510583,5.989601929,6.443449406
2019-04-11T20:00:00,2.253490937,1.696119695,4.564232751,0.283586975,0.881790211,1.519147552
2019-04-11T21:00:00,0.544297886,1.258032061,4.582501876,0.285731423,0.886953653,0.01224821
2019-04-11T22:00:00,0.044974092,0.62124119,1.872980146,0.322066158,0.825423657,0.03229625
2019-04-11T23:00:00,0.044556728,0.266918799,1.067005049,0.284758715,0.733669773,0.05266007
2019-04-12T00:00:00,0.045093019,0.266202615,1.06551456,0.286551601,0.742873665,0.05200738
2019-04-12T01:00:00,0.04489113,0.264448467,1.06518459,0.281902391,0.74052722,0.051189671
2019-04-12T02:00:00,0.047627411,0.263527113,1.069357848,0.282001928,0.74615093,0.051482352
2019-04-12T03:00:00,0.047481641,0.26425858,1.073346525,0.283313099,0.776158644,0.052055803
2019-04-12T04:00:00,0.052663458,0.258686825,1.070497677,0.284089362,0.750981173,0.052003548
2019-04-12T05:00:00,0.046251904,0.253190808,1.128651661,0.285186723,0.748853674,3.070147792
2019-04-12T06:00:00,1.005521137,0.247283332,4.029860986,0.282946683,0.742835939,6.444289977
2019-04-12T07:00:00,7.647098791,4.739841907,4.011337617,2.710970931,12.23298055,6.469425635
2019-04-12T08:00:00,20.93197327,15.71466794,4.01211043,9.954980991,28.53658037,6.478413133
2019-04-12T09:00:00,22.13990641,17.9455716,3.988097221,9.822388007,29.07393819,6.479556388
2019-04-12T10:00:00,22.53054303,16.75357223,3.992169236,9.988246001,28.43812873,6.492645251
2019-04-12T11:00:00,22.81283612,17.71971256,4.001648858,9.591922191,27.32476015,6.49636149
2019-04-12T12:00:00,22.69729729,18.97216381,4.011375638,8.028155263,22.52960491,6.504288288
2019-04-12T13:00:00,21.15381722,16.90359614,4.010779731,10.6776488,28.05607899,6.508806926
2019-04-12T14:00:00,19.18765387,18.55527176,3.398457853,15.16432794,26.98789663,5.426424558
2019-04-12T15:00:00,19.24537855,25.25516371,4.931950934,15.85934268,25.98533512,5.86235186
2019-04-12T16:00:00,18.20565492,27.53198345,6.933413825,14.6176053,23.61382858,6.512713636
2019-04-12T17:00:00,19.42969508,18.73251469,6.939500451,12.69588586,14.42325658,6.5002616
2019-04-12T18:00:00,18.7889146,15.77368327,4.237992719,6.759608694,12.95991219,6.50439019
2019-04-12T19:00:00,12.0233241,10.37685592,3.918703452,5.266975571,6.139658812,6.500711953
2019-04-12T20:00:00,4.975825208,1.783778578,1.060193397,0.276304461,0.864264984,1.284261638
2019-04-12T21:00:00,0.448302205,0.378076459,1.062423115,0.275452571,0.966817868,0.043959867
2019-04-12T22:00:00,0.040154535,0.384414034,0.827016452,0.293392188,0.93281445,0.047986993
2019-04-12T23:00:00,0.041765504,0.379452025,0.233786705,0.276095643,0.91824634,0.048625943
2019-04-13T00:00:00,0.043287334,0.382762487,0.23591773,0.278889085,0.929241118,0.050195712
2019-04-13T01:00:00,0.04442304,0.38594839,0.235027994,0.279039199,0.91707447,0.050515323
2019-04-13T02:00:00,0.044169291,0.389329127,0.233037051,0.280025405,0.907579128,0.050212025
2019-04-13T03:00:00,0.044390739,0.386845486,0.231855153,0.279951005,0.908447102,0.050266678
2019-04-13T04:00:00,0.069871782,0.386214559,0.232504033,0.279740061,0.903297025,0.051211976
2019-04-13T05:00:00,0.043463989,0.383910086,0.327706641,0.279236798,0.898509248,0.050363944
2019-04-13T06:00:00,0.045138456,0.380007802,4.025854403,0.277389297,0.902469495,0.050339211
2019-04-13T07:00:00,0.043853348,0.385937754,4.017224342,0.280164991,0.92013643,0.051463322
2019-04-13T08:00:00,0.257904643,0.386872259,4.431977036,1.256296547,3.954349838,0.092049488
2019-04-13T09:00:00,0.751172804,0.408756384,6.90549587,9.056815324,7.921466065,6.44540785
2019-04-13T10:00:00,1.567516567,1.808401043,6.949651515,9.091589502,8.81458345,6.478077864
2019-04-13T11:00:00,0.400543775,1.789152822,6.932966248,9.099258506,9.241332884,6.495724243
2019-04-13T12:00:00,0.401312887,1.019595827,6.932415876,2.944279746,9.114978008,6.497691025
2019-04-13T13:00:00,0.961004034,1.108431552,6.946409269,1.757275003,9.091463311,6.505793848
2019-04-13T14:00:00,1.462632002,1.377939201,6.950800754,2.338235295,8.878091579,4.881405164
2019-04-13T15:00:00,3.095725518,1.266166927,6.952551673,1.440266685,9.326840426,6.503289034
2019-04-13T16:00:00,0.237934297,0.504914775,6.956574212,1.441377256,5.170647534,6.502568481
2019-04-13T17:00:00,0.041516841,0.423063821,6.547422797,1.441987843,1.282201622,6.492167025
2019-04-13T18:00:00,0.098854538,0.383596888,3.994440277,1.445452265,1.263156901,6.501331537
2019-04-13T19:00:00,0.043656849,0.382301703,3.875831038,1.445562962,1.280884141,6.503548085
2019-04-13T20:00:00,0.045315294,0.432325559,0.216267892,1.467011599,1.271847686,5.092010609
2019-04-13T21:00:00,0.044832125,0.38797144,0.217698425,0.701576495,1.258983532,0.046020268
2019-04-13T22:00:00,0.045923162,0.389339357,0.2202448,0.283445468,1.122863031,0.047318101
2019-04-13T23:00:00,0.044406225,0.382302974,0.220060949,0.282927329,0.914718665,0.047682493
2019-04-14T00:00:00,0.043018794,0.381010839,0.220361192,0.284018431,0.925567091,0.047827291
2019-04-14T01:00:00,0.043567468,0.384514052,0.222086457,0.285800258,0.92535894,0.048467245
2019-04-14T02:00:00,0.043339535,0.382899792,0.22221019,0.285628568,0.931084565,0.04906096
2019-04-14T03:00:00,0.044380535,0.383262724,0.219998876,0.285804363,0.924464173,0.04883516
2019-04-14T04:00:00,0.050795478,0.382419551,0.21701656,0.284919571,0.906424407,0.048200023
2019-04-14T05:00:00,0.045325751,0.38262689,0.313619835,0.284493784,0.900133874,0.048009532
2019-04-14T06:00:00,0.043805894,0.377235364,3.990127201,0.280749013,0.886457671,0.048266902
2019-04-14T07:00:00,0.043041892,0.376370233,3.989912155,0.279818659,0.899915274,0.048098944
2019-04-14T08:00:00,0.045196731,0.387805919,4.025276133,0.280926349,0.922268777,0.049131837
2019-04-14T09:00:00,0.047069303,0.381589327,4.016669827,0.277019772,0.913139208,0.049500401
2019-04-14T10:00:00,0.047227984,0.384218667,4.011597515,0.276080881,0.902661535,0.049656051
2019-04-14T11:00:00,0.044543498,0.383559701,4.007073456,0.275719968,0.888493969,0.049842215
2019-04-14T12:00:00,0.041475662,0.379371994,4.011794544,0.279319534,0.896712652,0.048979421
2019-04-14T13:00:00,0.366646841,0.38207791,4.011569981,0.28375641,0.888936231,0.048610153
2019-04-14T14:00:00,0.423605367,0.386373855,4.013039091,0.551046316,0.804844316,0.035791132
2019-04-14T15:00:00,0.422688266,0.387118834,4.011225363,0.288218124,0.892045258,0.048951424
2019-04-14T16:00:00,0.425126864,0.382490584,4.009769369,0.287276741,0.893074105,0.048415018
2019-04-14T17:00:00,0.420506189,0.384164987,4.006669376,0.285090971,0.890040888,0.049134023
2019-04-14T18:00:00,0.418812009,0.384421605,4.001411197,0.286810615,0.893890185,0.04919991
2019-04-14T19:00:00,0.423722774,0.386568734,3.886983732,0.287388255,0.894188553,0.049463033
2019-04-14T20:00:00,0.421500627,0.381468784,0.219533465,0.297726668,0.90491949,0.04963197
2019-04-14T21:00:00,0.422836386,0.385153921,0.220974227,0.288232484,0.911152968,0.04960998
2019-04-14T22:00:00,0.426370127,0.387304627,0.221961464,0.287643733,0.919248131,0.049573699
2019-04-14T23:00:00,0.425576981,0.38380675,0.219424848,0.286334542,0.903401616,0.050104869
2019-04-15T00:00:00,0.425304504,0.391077215,0.224230721,0.286661841,0.916112248,0.049720164
2019-04-15T01:00:00,0.425700594,0.39274448,0.224768195,0.287031859,0.918788003,0.050493952
2019-04-15T02:00:00,0.425909027,0.392518982,0.222781963,0.288721599,0.909966759,0.051088897
2019-04-15T03:00:00,0.426062065,0.391082418,0.221091942,0.288944435,0.895554278,0.049973239
2019-04-15T04:00:00,0.433382065,0.39050535,0.219967294,0.289383603,0.894837171,0.050326814
2019-04-15T05:00:00,0.427889706,0.390792052,0.312506203,0.289136849,0.891374541,0.050885136
2019-04-15T06:00:00,0.427468602,0.39205233,4.006454621,0.288355632,0.900453609,0.051876668
2019-04-15T07:00:00,0.466191107,0.384908967,3.997264979,0.28440859,0.920831271,0.051499115
2019-04-15T08:00:00,5.768991175,1.256274909,4.352332862,1.187595907,4.803767285,0.051207007
2019-04-15T09:00:00,7.026096736,4.543067143,7.495590716,0.467880016,8.224326344,0.716223049
2019-04-15T10:00:00,7.98833661,4.232932239,7.485281692,0.466108598,10.18010839,6.344990159
2019-04-15T11:00:00,8.079604168,3.11049486,7.492831143,0.778747204,11.86108371,6.480186466
2019-04-15T12:00:00,7.997862985,2.436598353,7.476975677,1.004650599,11.29873908,6.46602748
2019-04-15T13:00:00,8.143054637,3.76593499,7.487294546,1.087353523,4.347654447,6.503185026
2019-04-15T14:00:00,8.397255043,3.784248033,7.442180921,1.023367849,8.241225441,6.408064486
2019-04-15T15:00:00,9.574644316,1.831529674,7.497370155,1.461514784,10.82462114,5.886192406
2019-04-15T16:00:00,8.759588496,2.145641986,7.478585244,1.32986555,14.86108477,0.336003368
2019-04-15T17:00:00,7.837180892,3.636200574,7.573935563,1.075542414,8.924368996,0.009273738
2019-04-15T18:00:00,7.200907261,3.146880088,7.474315994,1.073837591,7.164909711,0.011246633
2019-04-15T19:00:00,2.685402243,2.988322523,7.370539118,1.072193043,2.585841786,0.011886271
2019-04-15T20:00:00,2.398277782,1.563605406,3.721493136,1.121830803,0.820169999,0.01194811
2019-04-15T21:00:00,1.7213478,0.321755592,1.413637631,0.689381391,0.775497062,0.045021056
2019-04-15T22:00:00,0.428135756,0.291878876,0.228076821,0.287583806,0.779216062,0.052118881
2019-04-15T23:00:00,0.426103359,0.289517267,0.223346279,0.284871353,0.751473544,0.051774422
2019-04-16T00:00:00,0.430004705,0.289781488,0.226454645,0.286818259,0.781713463,0.052596421
2019-04-16T01:00:00,0.430463933,0.294707356,0.229385967,0.287945905,0.807297074,0.052416776
2019-04-16T02:00:00,0.430372864,0.296114489,0.228569976,0.28837904,0.764025682,0.052780669
2019-04-16T03:00:00,0.430424325,0.295997448,0.22940686,0.289840492,0.744514169,0.05213774
2019-04-16T04:00:00,0.437145926,0.298394986,0.226717799,0.290440397,0.744736048,0.052459309
2019-04-16T05:00:00,0.430258185,0.292388612,0.314356562,0.289512152,0.742664228,0.052489863
2019-04-16T06:00:00,0.427835451,0.292616046,4.013164774,0.285056656,0.741312296,0.05165498
2019-04-16T07:00:00,0.619297199,0.29675417,3.96469115,0.286296275,1.162488401,0.051791723
2019-04-16T08:00:00,6.159124201,1.096322649,4.302883256,0.567359014,4.346711607,0.051908492
2019-04-16T09:00:00,10.06352306,2.174885264,7.512665437,0.34533759,7.296229949,0.05219796
2019-04-16T10:00:00,9.483509099,3.052452284,7.679744944,0.584375403,10.00069223,4.752375775
2019-04-16T11:00:00,9.321449455,4.084330961,7.971623177,4.270414674,10.35397717,6.310799987
2019-04-16T12:00:00,9.076787233,3.55403964,7.606559331,5.567808557,9.85149641,6.327343153
2019-04-16T13:00:00,9.028237879,4.56775531,7.391649521,6.070988082,4.46792558,6.327418658
2019-04-16T14:00:00,9.319960782,4.695850073,7.489955817,5.691965824,14.15924682,6.234849725
2019-04-16T15:00:00,9.371805169,4.100851128,7.738765082,2.01026736,11.02468867,1.037953081
2019-04-16T16:00:00,9.409830368,1.787682354,7.992389685,1.045527849,13.76536744,0.007713604
2019-04-16T17:00:00,10.34537525,0.789007746,7.726826108,0.88728298,15.30559518,0.008625032
2019-04-16T18:00:00,7.704539785,0.647472784,7.491445239,0.888874563,9.097323937,0.008693082
2019-04-16T19:00:00,7.54561353,0.296675138,7.393677809,0.905232863,6.470503709,0.009330085
2019-04-16T20:00:00,4.503955958,0.295773652,3.722742228,0.886357493,1.640972109,0.00806002
2019-04-16T21:00:00,1.531152636,0.298904716,2.210885004,0.465337335,1.114900043,0.007823054
2019-04-16T22:00:00,0.402656229,0.30000272,0.224963328,0.286354118,0.658567056,0.00755093
2019-04-16T23:00:00,0.400217899,0.296872558,0.224219135,0.282546043,0.647999119,0.045600603
2019-04-17T00:00:00,0.402797524,0.302170514,0.225188242,0.286137112,0.650492452,0.048283453
2019-04-17T01:00:00,0.402197397,0.299186892,0.22501586,0.286572308,0.651754383,0.048919471
2019-04-17T02:00:00,0.402036253,0.294245907,0.22896491,0.287140751,0.660319302,0.048644507
2019-04-17T03:00:00,0.402284709,0.297061592,0.229614577,0.286611862,0.654910906,0.04864281
2019-04-17T04:00:00,0.410400409,0.297425521,0.228303407,0.287203622,0.662586097,0.048461267
2019-04-17T05:00:00,0.402970027,0.298861601,0.319899439,0.286010792,0.650054499,0.048581987
2019-04-17T06:00:00,0.402567154,0.295303549,3.980281252,0.28276825,0.638372901,0.048605438
2019-04-17T07:00:00,1.352149433,0.294873341,3.947462248,0.281011334,0.697441391,0.048083714
2019-04-17T08:00:00,6.870189591,0.780294293,4.421038515,0.780069972,4.465885168,0.048294968
2019-04-17T09:00:00,9.468416341,1.335829593,7.456918714,0.956116993,7.919004375,0.048389484
2019-04-17T10:00:00,9.854324083,1.720892688,7.45096028,1.086562772,7.878870111,0.048128071
2019-04-17T11:00:00,9.50708698,1.969422022,7.45790348,1.468852063,7.87168861,0.048780204
