timestamp,Building A,Building B,Building C,Building G,Building R,Building YG,
2018-08-07T13:00:00,NULL,55.8144835,NULL,36.27239849,96.26824482,0.007185677,
2018-08-07T14:00:00,NULL,71.54149088,NULL,33.53390613,104.3568654,0.006990243,
2018-08-07T15:00:00,NULL,77.92881562,NULL,35.14081652,115.7427271,0.007024919,
2018-08-07T16:00:00,NULL,50.53074677,NULL,29.41483416,107.6245459,0.006636535,
2018-08-07T17:00:00,NULL,59.14047384,NULL,38.06353845,88.26699396,0.007119764,
2018-08-07T18:00:00,NULL,29.88698484,NULL,9.232044373,51.02900975,0.005065245,
2018-08-07T19:00:00,NULL,10.75541856,NULL,4.519411742,15.61008349,0.004926432,
2018-08-07T20:00:00,NULL,17.49712045,NULL,3.236541665,14.08816309,0.006828557,
2018-08-07T21:00:00,NULL,17.27376852,NULL,3.344576084,4.426859185,0.007192076,
2018-08-07T22:00:00,NULL,10.15276882,NULL,3.281999572,4.268212603,0.007070796,
2018-08-07T23:00:00,NULL,7.99566777,NULL,3.331008178,4.645834073,0.007238284,
2018-08-08T00:00:00,NULL,8.748931122,NULL,3.216735028,4.137605357,0.007038191,
2018-08-08T01:00:00,NULL,8.586185308,NULL,3.250545173,4.121025543,0.007079141,
2018-08-08T02:00:00,NULL,8.196741494,NULL,2.885187797,3.08121213,0.007071029,
2018-08-08T03:00:00,NULL,8.11253419,NULL,2.85887639,2.84772437,0.007174779,
2018-08-08T04:00:00,NULL,8.793482438,NULL,3.164446524,4.165057146,0.007104998,
2018-08-08T05:00:00,NULL,8.903897136,NULL,3.260673242,4.359297027,0.007179959,
2018-08-08T06:00:00,NULL,9.985833079,NULL,3.273390854,4.314120119,0.007182727,
2018-08-08T07:00:00,NULL,36.95808782,NULL,9.750776949,30.33983558,0.007190596,
2018-08-08T08:00:00,NULL,31.97977749,NULL,19.989703,60.49998498,0.002878619,
2018-08-08T09:00:00,NULL,32.78577811,NULL,15.02406952,56.6832596,0.002223036,
2018-08-08T10:00:00,NULL,65.58341273,NULL,21.7448947,55.86924247,0.006565999,
2018-08-08T11:00:00,NULL,74.4393124,NULL,32.22356727,69.5352324,0.007309079,
2018-08-08T12:00:00,NULL,78.68721285,NULL,26.13142117,86.21933045,0.007181031,
2018-08-08T13:00:00,NULL,97.13874955,NULL,23.58534653,83.7646193,0.007277104,
2018-08-08T14:00:00,NULL,99.02842378,NULL,30.80840522,85.19752644,0.007269954,
2018-08-08T15:00:00,NULL,115.1403667,NULL,35.12382323,118.0716466,0.007284826,
2018-08-08T16:00:00,NULL,72.85273813,NULL,26.6688924,90.20571475,0.002905119,
2018-08-08T17:00:00,NULL,42.55261895,NULL,8.770974077,61.96945008,0.002285103,
2018-08-08T18:00:00,NULL,70.16386422,NULL,2.828730971,78.37210472,0.006519416,
2018-08-08T19:00:00,NULL,72.23636139,NULL,2.225097461,67.75761873,0.00726351,
2018-08-08T20:00:00,NULL,67.88739133,NULL,9.966276311,57.7745459,0.007088365,
2018-08-08T21:00:00,NULL,42.72102032,NULL,26.58532522,20.23683574,0.007006511,
2018-08-08T22:00:00,NULL,22.73494801,NULL,7.483685144,15.00724282,0.007311934,
2018-08-08T23:00:00,NULL,22.14291862,NULL,1.989637778,14.78767639,0.00742784,
2018-08-09T00:00:00,NULL,17.22528605,NULL,1.526480507,13.94962308,0.007363358,
2018-08-09T01:00:00,NULL,15.1373958,NULL,1.479469264,13.68759494,0.007317718,
2018-08-09T02:00:00,NULL,17.78208404,NULL,1.896594228,12.53456157,0.007257028,
2018-08-09T03:00:00,NULL,18.3736345,NULL,1.990376973,11.36409297,0.007328314,
2018-08-09T04:00:00,NULL,18.06693616,NULL,1.961893586,11.44395545,0.007318373,
2018-08-09T05:00:00,NULL,18.29316367,NULL,2.528198553,11.48858153,0.007339239,
2018-08-09T06:00:00,NULL,13.08168639,NULL,3.545249878,8.506366611,0.002997385,
2018-08-09T07:00:00,NULL,27.57302959,NULL,8.347426119,39.49829833,0.002230207,
2018-08-09T08:00:00,NULL,73.71056402,NULL,20.37039283,104.4741205,0.006457334,
